Order_ID,Product_ID,Product_Name,Category,Supplier_Name,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Shipping_Mode,Customer_Region,Order_Quantity,Unit_Cost,Unit_Price,Total_Cost,Shipping_Cost,Inventory_Level,Lead_Time_Days,Order_Status,Delivery_Status
10136,P933,Dining Table,electronics,Prime Wholesale,India DC,22-01-2023,,,Air,South America,298,178.64,353.75,53234.72,1119.14,531,13,Delayed,On-Time
10298,P503,Brake Pads,Furniture,Orion Manufacturing,USA Warehouse,11-06-2023,15-06-2023,19-06-2023,Sea, north america,340,18.24,25.69,6201.6,1029.55,981,0,Cancelled,On-Time
10297,P557,Jacket,apparel,Global Tech Ltd,USA Warehouse,18-02-2023,20-02-2023,24-02-2023,Air, north america,246,361.49,542.26 USD,88926.54,1717.6,749,5,Shipped,On-Time
10043,P364,Frozen Pizza,Food,Global Tech Ltd,USA Warehouse,08-16-2023,17-08-2023,26-08-2023,Sea,North America,58,10.89,19.68,631.62,1675.01,372,12,Returned,Late
10163,P411,Sneakers,Furniture,Orion Manufacturing, China Hub,06-10-2024,13-06-2024,28-06-2024,Sea, north america,464,409.42,618.33,189970.88,275.7,242,15,Returned,On-Time
10044,P473,Dining Table,Automotive ,Alpha Traders, China Hub,11-15-2024,21-11-2024,29-11-2024,Truck,North America,225,235.5,331.57,52987.5,1532.65,253,5,Cancelled,On-Time
10263,P338,Frozen Pizza,apparel,Delta Exporters,Brazil Hub,07-11-2024,10-11-2024,15-11-2024,Sea,North America,111,208.97,259.57 USD,23195.67,938.09,209,16,Returned,Late
10231,P740,Jacket,Automotive ,Global Tech Ltd, China Hub,11-03-2024,,,Express,Europe,320,418.71,718.66 USD,133987.2,800.88,112,18,Shipped,Late
10370,P615,Tablet,Electronics ,Delta Exporters,Germany Warehouse,16-04-2024,18-04-2024,20-04-2024,Truck, north america,438,364.16,510.68,159502.08,619.01,135,20,Cancelled,Late
10185,P144,LED TV,Furniture,Global Tech Ltd,Germany Warehouse,15-11-2023,16-11-2023,27-11-2023,Sea,Asia,437,443.97,714.6 USD,194014.89,1073.53,990,10,Returned,On-Time
10196,P559,Frozen Pizza,Furniture,Alpha Traders,Brazil Hub,27-03-2024,,,Sea,Europe,430,335,584.25,144050,281.64,729,1,Returned,Late
10332,P802,Frozen Pizza,Electronics ,Orion Manufacturing,USA Warehouse,09-29-2023,06-10-2023,10-10-2023,Sea,North America,486,365.27,596.74 USD,177521.22,1053.64,889,20,Delayed,On-Time
10438,P130,Brake Pads,Electronics,Vertex Distributors,USA Warehouse,29-10-2023,02-11-2023,09-11-2023,Truck,South America,50,109.28,155.05 USD,5464,961.71,532,5,Shipped,On-Time
10129,P563,Chocolate,Apparel,NextGen Supplies, China Hub,03-11-2024,06-11-2024,19-11-2024,Sea,EUROPE,498,416.2,736.76 USD,207267.6,472.26,175,11,Delayed,On-Time
10353,P258,Sneakers,Electronics,Alpha Traders,USA warehouse,13-07-2024,18-07-2024,29-07-2024,Air,EUROPE,213,270.04,$326.3,57518.52,645.86,796,2,Cancelled,On-Time
10430,P508,Office Chair,Apparel,Global Tech Ltd,India DC,07-17-2024,24-07-2024,31-07-2024,Express,EUROPE,37,419.64,$635.4,15526.68,961.5,232,1,Cancelled,On-Time
10346,P694,LED TV,Furniture,Prime Wholesale,USA warehouse,06-29-2024,30-06-2024,08-07-2024,Air,Asia,81,90.33,$114.44,7316.73,1507.63,383,19,Returned,On-Time
10372,P652,Car Battery,Electronics ,Global Tech Ltd,China Hub,26-07-2023,01-08-2023,03-08-2023,Sea, north america,331,49.87,57.5,16506.97,1457.09,950,10,Returned,Late
10093,P501,Chocolate,Apparel,Orion Manufacturing,Brazil Hub,09-11-2024,16-11-2024,23-11-2024,Air,Asia,321,274.78,368.5 USD,88204.38,78.34,486,20,Delayed,Late
10316,P377,Sofa,Furniture,Vertex Distributors,Germany Warehouse,19-06-2023,20-06-2023,25-06-2023,Sea,North America,14,77.01,$137.79,1078.14,1179.14,909,8,Cancelled,On-Time
10188,P965,Engine Oil,Automotive ,Alpha Traders,Brazil Hub,05-05-2024,09-05-2024,23-05-2024,Air,South America,212,222.69,294.41 USD,47210.28,662.95,915,-3,Delayed,Late
10227,P997,Brake Pads,Food,Delta Exporters, China Hub,02-11-2023,06-11-2023,21-11-2023,Air,Europe,326,321.7,$482.93,104874.2,527.29,941,19,Returned,On-Time
10066,P190,Sofa,electronics,NextGen Supplies,Brazil Hub,27-02-2023,,,Truck, north america,411,343.48,504.72,141170.28,59.7,274,3,Delayed,Late
10284,P430,Car Battery,Furniture,NextGen Supplies,China Hub,08-21-2024,24-08-2024,07-09-2024,Truck,North America,198,366.17,634.23,72501.66,132.44,132,14,Cancelled,Late
10114,P353,Frozen Pizza,electronics,Prime Wholesale,China Hub,07-10-2024,11-07-2024,13-07-2024,Truck,North America,476,113.77,$161.24,54154.52,1070.44,553,9,Shipped,On-Time
10251,P240,Office Chair,electronics,Prime Wholesale,USA warehouse,31-05-2023,,,Sea,EUROPE,234,200.94,304.74 USD,47019.96,1013.08,729,11,Shipped,Late
10390,P570,Smartphone,Food,NextGen Supplies,USA warehouse,08-07-2023,15-07-2023,18-07-2023,Air,EUROPE,44,160.51,$257.03,7062.44,1774.66,983,5,Returned,On-Time
10151,P718,Tablet,Electronics,NextGen Supplies, China Hub,11-13-2024,19-11-2024,26-11-2024,Air, north america,499,99.33,179.32 USD,49565.67,482.69,629,9,Returned,On-Time
10409,P775,Headphones,Food,Global Tech Ltd,China Hub,15-09-2023,17-09-2023,02-10-2023,Sea,South America,296,382.03,661.47 USD,113080.88,754.9,-44,5,Returned,Late
10167,P223,Office Chair,Automotive,Delta Exporters,USA warehouse,23-08-2023,29-08-2023,04-09-2023,Air,Europe,450,279.56,$537.37,125802,888.13,331,11,Shipped,Late
10359,P402,Car Battery,electronics,Global Tech Ltd,Germany Warehouse,16-10-2023,,,Air,Asia,108,196.59,$375.97,21231.72,617.85,687,16,Cancelled,Late
10348,P234,Sneakers,Furniture,Global Tech Ltd,USA warehouse,21-04-2024,26-04-2024,29-04-2024,Sea, north america,280,435,756.5,121800,1728.03,958,2,Returned,Late
10363,P456,Car Battery,Apparel,Global Tech Ltd,USA warehouse,04-09-2023,06-09-2023,14-09-2023,Express,Asia,394,103.09,125.74,40617.46,757.2,876,1,Delayed,On-Time
10021,P488,LED TV,Food,Alpha Traders,USA Warehouse,07-03-2024,05-07-2024,07-07-2024,Sea,Europe,328,168.21,289.56,55172.88,1087.64,421,-2,Cancelled,Late
10408,P474,Brake Pads,Automotive ,Orion Manufacturing,India DC,16-01-2024,18-01-2024,22-01-2024,Sea,South America,71,218.21,275.61 USD,15492.91,1878.01,686,9,Shipped,On-Time
10053,P938,Laptop,Electronics ,Alpha Traders,Brazil Hub,11-06-2023,12-06-2023,20-06-2023,Sea, north america,26,49.93,68.11,1298.18,1181.94,528,16,Cancelled,On-Time
10436,P734,Brake Pads,Furniture,Prime Wholesale,Germany Warehouse,04-01-2023,04-04-2023,16-04-2023,Air, north america,441,215.53,423.87,95048.73,1392.28,206,17,Shipped,Late
10446,P335,LED TV,Automotive ,Delta Exporters,Germany Warehouse,08-09-2023,11-08-2023,18-08-2023,Express,North America,314,391.61,481.12 USD,122965.54,1091.92,132,15,Cancelled,Late
10240,P244,Office Chair,Furniture,Vertex Distributors,India DC,19-01-2024,20-01-2024,02-02-2024,Sea,Europe,114,428.16,791.29,48810.24,217.27,722,-2,Delayed,Late
10350,P416,Car Battery,apparel,Prime Wholesale,China Hub,16-02-2024,19-02-2024,04-03-2024,Express,South America,79,385.37,648.81,30444.23,694.64,967,20,Shipped,On-Time
10291,P194,Chocolate,Automotive,Global Tech Ltd,India DC,20-11-2024,22-11-2024,02-12-2024,Truck,EUROPE,463,94.71,142.1 USD,43850.73,1930.75,-10,13,Cancelled,On-Time
10418,P998,Jeans,Food,Global Tech Ltd, China Hub,31-01-2024,01-02-2024,07-02-2024,Express,Europe,91,51.02,92.41 USD,4642.82,785.99,256,16,Returned,Late
10232,P474,Office Chair,Electronics,NextGen Supplies,Brazil Hub,29-08-2024,03-09-2024,17-09-2024,Sea,Europe,369,386.09,453.92,142467.21,147.07,51,8,Cancelled,On-Time
10197,P904,Chocolate,Apparel,Global Tech Ltd,Germany Warehouse,25-01-2024,31-01-2024,10-02-2024,Sea,EUROPE,62,21.55,37.0 USD,1336.1,1395.48,246,10,Returned,On-Time
10173,P287,Engine Oil,Automotive,Alpha Traders,Brazil Hub,06-23-2024,24-06-2024,08-07-2024,Express,South America,276,122.57,196.79,33829.32,1093.15,926,-1,Returned,Late
10435,P265,Sofa,Automotive ,NextGen Supplies,Brazil Hub,13-01-2023,19-01-2023,30-01-2023,Air,North America,316,279.76,391.88,88404.16,318.37,448,15,Delayed,Late
10437,P467,Headphones,electronics,Orion Manufacturing,China Hub,29-09-2023,06-10-2023,11-10-2023,Sea,Europe,103,7.8,10.54,803.4,1372.94,516,10,Shipped,On-Time
10225,P315,Chocolate,Food,NextGen Supplies,USA warehouse,13-08-2024,,,Sea,Europe,436,56.07,96.94,24446.52,1613.92,902,18,Shipped,On-Time
10418,P363,Sofa,Automotive,NextGen Supplies,China Hub,06-12-2023,13-12-2023,27-12-2023,Express, north america,85,55.23,$89.11,4694.55,1402.9,271,-2,Delayed,Late
10273,P298,Sofa,Electronics ,Delta Exporters, China Hub,04-01-2024,10-01-2024,17-01-2024,Sea,North America,402,30.94,50.96,12437.88,1492.88,896,4,Cancelled,On-Time
10073,P262,Jacket,Automotive,Vertex Distributors,China Hub,22-02-2024,28-02-2024,01-03-2024,Sea,South America,277,414.31,$688.27,114763.87,832.08,3,11,Shipped,On-Time
10326,P613,Laptop,Food,Alpha Traders,China Hub,05-05-2023,11-05-2023,22-05-2023,Truck,North America,267,57.18,$73.87,15267.06,1636.51,926,14,Shipped,Late
10272,P108,Dining Table,Electronics,Prime Wholesale,Germany Warehouse,15-07-2024,21-07-2024,28-07-2024,Truck, north america,456,129.53,215.12,59065.68,351.83,433,5,Delayed,Late
10487,P409,Tablet,Automotive ,Delta Exporters,Brazil Hub,09-19-2023,21-09-2023,06-10-2023,Express,South America,193,37.52,51.41 USD,7241.36,350.9,989,17,Returned,On-Time
10057,P211,Smartphone,Electronics ,Orion Manufacturing,USA Warehouse,09-14-2023,20-09-2023,23-09-2023,Express,South America,389,268.97,354.38 USD,104629.33,1467.15,-2,11,Delayed,Late
10350,P338,Smartphone,Automotive ,NextGen Supplies,USA warehouse,16-05-2023,19-05-2023,25-05-2023,Air,EUROPE,377,95.25,125.62,35909.25,406.54,652,12,Returned,On-Time
10391,P857,T-shirt,Food,Alpha Traders,India DC,12-06-2023,19-06-2023,03-07-2023,Sea,Asia,326,326.33,550.65 USD,106383.58,88.31,761,17,Delayed,On-Time
10061,P295,Laptop,Electronics,Delta Exporters,China Hub,10-13-2024,16-10-2024,23-10-2024,Sea,Europe,475,227.72,260.38 USD,108167,402.08,282,-2,Returned,On-Time
10491,P175,Dining Table,apparel,Prime Wholesale,India DC,29-04-2024,05-05-2024,17-05-2024,Truck,EUROPE,494,192.91,361.67,95297.54,1884.02,440,6,Shipped,On-Time
10458,P562,Jacket,Electronics ,NextGen Supplies, China Hub,20-09-2024,21-09-2024,26-09-2024,Air,Europe,467,438.01,$623.39,204550.67,429.29,946,5,Returned,Late
10216,P416,Sneakers,Electronics,NextGen Supplies,USA Warehouse,01-07-2024,02-07-2024,05-07-2024,Truck, north america,330,170.31,$319.08,56202.3,476.45,44,10,Delayed,On-Time
10292,P756,Tablet,Automotive,Delta Exporters,USA warehouse,14-12-2023,,,Air,North America,459,406.23,558.8,186459.57,577.84,472,12,Returned,On-Time
10425,P140,Brake Pads,Electronics,NextGen Supplies,USA Warehouse,10-06-2024,14-06-2024,21-06-2024,Sea,South America,369,196.07,$385.15,72349.83,576.9,968,13,Delayed,Late
10292,P342,Car Battery,electronics,Global Tech Ltd,India DC,23-12-2023,24-12-2023,29-12-2023,Truck, north america,395,212.52,350.11,83945.4,484.03,683,-2,Delayed,On-Time
10258,P355,Brake Pads,electronics,Alpha Traders,China Hub,03-11-2023,16-03-2023,29-03-2023,Air,South America,394,201.88,$299.96,79540.72,1245.93,400,10,Returned,Late
10330,P649,Jeans,Automotive,Orion Manufacturing,China Hub,17-09-2023,24-09-2023,07-10-2023,Sea,South America,365,187,300.31,68255,953.64,824,3,Delayed,On-Time
10173,P911,LED TV,Automotive ,Delta Exporters,China Hub,02-20-2024,24-02-2024,28-02-2024,Truck, north america,378,320.99,545.67,121334.22,1348.8,922,9,Cancelled,On-Time
10274,P984,LED TV,electronics,Delta Exporters,Germany Warehouse,18-05-2024,22-05-2024,01-06-2024,Truck,North America,383,111.78,143.47,42811.74,1908.52,616,1,Cancelled,On-Time
10261,P953,Office Chair,Apparel,Orion Manufacturing, China Hub,17-01-2023,20-01-2023,26-01-2023,Air,EUROPE,247,459.72,818.22,113550.84,147.07,852,0,Returned,On-Time
10106,P961,Headphones,Food,Prime Wholesale,China Hub,28-03-2024,02-04-2024,12-04-2024,Sea,North America,252,107.21,$138.54,27016.92,1797.46,270,7,Delayed,On-Time
10089,P220,Office Chair,electronics,Orion Manufacturing,USA warehouse,11-03-2024,08-11-2024,15-11-2024,Air,EUROPE,463,437.86,815.02,202729.18,1201.52,525,-2,Shipped,Late
10047,P139,Tablet,Furniture,Delta Exporters,Brazil Hub,10-05-2024,10-10-2024,15-10-2024,Sea,North America,209,167.03,312.13,34909.27,108.6,547,15,Returned,On-Time
10032,P767,Chocolate,Automotive,NextGen Supplies,China Hub,09-10-2023,11-10-2023,22-10-2023,Express, north america,57,468.36,749.29 USD,26696.52,980.96,901,20,Delayed,On-Time
10207,P691,Frozen Pizza,Furniture,Global Tech Ltd,USA warehouse,07-10-2023,08-10-2023,18-10-2023,Sea,Asia,478,456.49,848.83,218202.22,1694.12,850,19,Cancelled,On-Time
10161,P428,Sneakers,apparel,Alpha Traders,Germany Warehouse,13-12-2023,,,Air, north america,249,50.59,94.57,12596.91,1492.86,585,9,Returned,Late
10461,P845,LED TV,Automotive ,Delta Exporters,India DC,10-17-2024,24-10-2024,02-11-2024,Sea,North America,446,498.04,712.61,222125.84,1641.56,679,16,Shipped,Late
10242,P956,Sneakers,Apparel,Global Tech Ltd,India DC,16-07-2023,20-07-2023,03-08-2023,Truck,South America,65,427.56,832.07,27791.4,394.66,782,14,Returned,On-Time
10036,P287,Tablet,Apparel,Vertex Distributors,India DC,03-18-2024,25-03-2024,28-03-2024,Air,South America,214,442.35,824.82 USD,94662.9,1525.34,226,16,Returned,On-Time
10230,P140,Sneakers,Automotive,NextGen Supplies,USA Warehouse,05-05-2023,09-05-2023,24-05-2023,Truck, north america,142,424.76,809.66,60315.92,784.59,852,3,Shipped,Late
10014,P132,Jacket,apparel,Alpha Traders,USA warehouse,11-07-2024,18-07-2024,28-07-2024,Express,Europe,434,97.21,$109.49,42189.14,1731.19,772,6,Delayed,On-Time
10447,P698,LED TV,Electronics ,Global Tech Ltd,USA warehouse,18-03-2023,21-03-2023,02-04-2023,Express,Asia,226,422.13,583.64,95401.38,696.16,675,18,Cancelled,Late
10114,P261,Smartphone,apparel,Orion Manufacturing,USA warehouse,07-07-2024,09-07-2024,11-07-2024,Express, north america,172,286.44,523.64 USD,49267.68,1529.77,363,10,Delayed,On-Time
10002,P654,Chocolate,Furniture,Alpha Traders,India DC,06-07-2023,10-07-2023,22-07-2023,Truck, north america,439,383.49,$738.51,168352.11,276.57,607,13,Shipped,Late
10310,P849,Office Chair,Apparel,Orion Manufacturing, China Hub,24-06-2023,26-06-2023,06-07-2023,Express,South America,141,413.39,$672.4,58287.99,1384.97,368,18,Shipped,Late
10499,P933,LED TV,Apparel,Orion Manufacturing,USA Warehouse,01-05-2024,02-05-2024,07-05-2024,Truck,South America,479,363.3,458.62,174020.7,1864.73,767,7,Shipped,Late
10294,P495,LED TV,Apparel,Prime Wholesale,Brazil Hub,10-12-2023,16-12-2023,25-12-2023,Express,South America,5,33.73,58.74,168.65,961.99,448,6,Shipped,On-Time
10274,P643,Car Battery,Furniture,NextGen Supplies,India DC,03-08-2023,15-03-2023,26-03-2023,Air,South America,458,335.19,$373.37,153517.02,528.68,137,-1,Returned,On-Time
10159,P328,Car Battery,Electronics ,Orion Manufacturing,China Hub,04-24-2024,29-04-2024,08-05-2024,Truck,South America,144,140.4,$181.3,20217.6,517.57,506,17,Shipped,Late
10210,P987,Office Chair,Automotive,Delta Exporters,India DC,25-07-2023,,,Express,North America,320,318.08,601.98 USD,101785.6,1557.81,939,20,Cancelled,Late
10396,P866,LED TV,Furniture,Orion Manufacturing,India DC,29-11-2024,01-12-2024,04-12-2024,Air,EUROPE,126,27.11,$41.51,3415.86,775.47,16,19,Cancelled,Late
10316,P274,Jeans,Automotive ,NextGen Supplies,India DC,26-08-2024,31-08-2024,02-09-2024,Sea,EUROPE,331,355.09,642.36,117534.79,1209.58,519,9,Delayed,On-Time
10132,P979,Frozen Pizza,Electronics,Alpha Traders,Germany Warehouse,23-08-2024,27-08-2024,11-09-2024,Sea,Europe,235,252.46,439.64,59328.1,593.49,698,15,Shipped,On-Time
10155,P224,Brake Pads,Furniture,Alpha Traders,USA Warehouse,24-11-2024,01-12-2024,07-12-2024,Express,South America,113,254.44,280.49,28751.72,1020.42,617,-3,Returned,Late
10042,P628,Office Chair,Electronics ,Global Tech Ltd,Germany Warehouse,10-30-2024,01-11-2024,09-11-2024,Air, north america,96,248.53,320.01,23858.88,731.09,832,2,Cancelled,On-Time
10001,P370,T-shirt,Automotive,Alpha Traders,USA warehouse,15-05-2023,20-05-2023,30-05-2023,Air, north america,131,422.97,609.4,55409.07,1696.32,240,20,Cancelled,Late
10014,P980,Brake Pads,Automotive,Vertex Distributors,USA Warehouse,07-04-2024,,,Air,North America,465,91.9,137.1 USD,42733.5,1563.69,912,12,Shipped,Late
10153,P365,Frozen Pizza,Automotive,Alpha Traders, China Hub,25-03-2023,29-03-2023,03-04-2023,Air,EUROPE,370,468.45,$529.0,173326.5,253.19,269,7,Delayed,On-Time
10335,P144,Office Chair,apparel,Global Tech Ltd,India DC,28-09-2024,04-10-2024,13-10-2024,Express, north america,33,211.53,374.59 USD,6980.49,360.94,53,3,Cancelled,On-Time
10018,P489,Sneakers,Automotive,Delta Exporters,China Hub,28-02-2023,04-03-2023,14-03-2023,Sea, north america,175,277.45,$504.94,48553.75,1082.97,133,8,Shipped,On-Time
10103,P689,Smartphone,Apparel,NextGen Supplies,Brazil Hub,28-06-2023,04-07-2023,06-07-2023,Truck,South America,99,229.71,326.65,22741.29,740.27,789,4,Shipped,Late
10204,P464,Chocolate,Automotive,Delta Exporters,Brazil Hub,09-10-2023,15-10-2023,24-10-2023,Express,Asia,266,303.84,500.59,80821.44,1608.05,102,15,Shipped,Late
10228,P161,Office Chair,Food,Vertex Distributors, China Hub,01-18-2023,22-01-2023,31-01-2023,Express,South America,231,494.59,968.82,114250.29,1933.87,794,10,Shipped,Late
10319,P287,Tablet,Electronics ,Delta Exporters,Germany Warehouse,27-11-2024,29-11-2024,06-12-2024,Air,North America,347,95.11,164.71,33003.17,1125.99,754,8,Delayed,On-Time
10281,P458,Frozen Pizza,Electronics ,Orion Manufacturing,Brazil Hub,27-03-2024,30-03-2024,04-04-2024,Truck,South America,487,496.16,864.78,241629.92,1407.34,134,9,Returned,Late
10160,P198,Tablet,Electronics ,Alpha Traders,Brazil Hub,12-18-2023,21-12-2023,24-12-2023,Express,North America,43,56.79,102.66 USD,2441.97,989.38,441,19,Returned,Late
10210,P555,Frozen Pizza,Electronics,Alpha Traders,USA warehouse,19-01-2023,22-01-2023,04-02-2023,Truck,Asia,341,399.52,$695.73,136236.32,1744.99,476,9,Shipped,Late
10137,P710,T-shirt,Automotive ,Orion Manufacturing,Brazil Hub,17-02-2023,20-02-2023,07-03-2023,Truck,EUROPE,17,330.77,407.44,5623.09,1308.12,460,4,Delayed,Late
10162,P977,Headphones,Apparel,Global Tech Ltd,Brazil Hub,10-09-2023,14-10-2023,17-10-2023,Truck,North America,218,470.58,703.02,102586.44,230.46,811,15,Cancelled,Late
10459,P965,LED TV,Automotive,Orion Manufacturing,India DC,07-05-2023,10-05-2023,21-05-2023,Express,South America,161,77.27,153.34 USD,12440.47,1820.28,993,6,Returned,Late
10107,P223,Jeans,Furniture,NextGen Supplies,Brazil Hub,25-11-2023,02-12-2023,07-12-2023,Truck,North America,432,376.27,476.17,162548.64,187.36,231,20,Cancelled,On-Time
10463,P929,Office Chair,electronics,Vertex Distributors,China Hub,18-05-2024,24-05-2024,07-06-2024,Truck, north america,341,302.86,549.03,103275.26,702.65,252,3,Returned,Late
10276,P753,Jeans,Furniture,Global Tech Ltd,USA warehouse,18-08-2024,19-08-2024,01-09-2024,Express,EUROPE,259,247.5,$480.93,64102.5,1146.32,615,14,Returned,On-Time
10150,P964,Brake Pads,Food,NextGen Supplies,USA warehouse,14-08-2024,18-08-2024,01-09-2024,Air,North America,47,14.3,16,672.1,1629.84,696,18,Delayed,Late
10316,P308,Laptop,electronics,Vertex Distributors,USA Warehouse,09-01-2024,,,Sea,North America,89,316.71,487.08,28187.19,108.51,290,14,Shipped,On-Time
10324,P823,Car Battery,apparel,Prime Wholesale,India DC,06-12-2023,10-12-2023,12-12-2023,Sea, north america,406,391.21,$769.77,158831.26,832.14,191,18,Returned,Late
10483,P900,Sofa,Automotive ,Orion Manufacturing,Brazil Hub,03-19-2024,23-03-2024,01-04-2024,Air,Europe,440,341.62,596.3,150312.8,1511.76,723,-2,Shipped,Late
10385,P127,Jeans,Apparel,Delta Exporters,Brazil Hub,24-10-2024,29-10-2024,10-11-2024,Truck,North America,277,367.31,404.61,101744.87,9690,288,12,Cancelled,Late
10218,P309,Chocolate,Electronics,Delta Exporters,Germany Warehouse,07-22-2023,25-07-2023,01-08-2023,Air,Europe,33,143.88,$161.48,4748.04,1900.66,364,16,Shipped,On-Time
10053,P486,Frozen Pizza,Automotive,Delta Exporters,USA warehouse,13-01-2023,16-01-2023,29-01-2023,Air,North America,57,209.7,355.47 USD,11952.9,401.77,731,20,Delayed,On-Time
10350,P575,Office Chair,apparel,Global Tech Ltd,USA Warehouse,15-09-2023,21-09-2023,28-09-2023,Truck, north america,205,185.03,227.47,37931.15,459.83,76,4,Shipped,On-Time
10457,P517,Car Battery,electronics,Vertex Distributors,Germany Warehouse,26-11-2023,01-12-2023,13-12-2023,Air,South America,158,361.61,$558.37,57134.38,1411.69,615,11,Delayed,Late
10463,P355,Office Chair,Electronics,NextGen Supplies,USA warehouse,02-03-2024,,,Express,South America,437,134.77,185.24,58894.49,1932.68,-12,1,Delayed,On-Time
10450,P150,Jacket,Apparel,NextGen Supplies,USA warehouse,03-11-2024,07-11-2024,14-11-2024,Truck, north america,110,438.62,$649.61,48248.2,1390.83,89,2,Cancelled,On-Time
10000,P575,Laptop,Electronics ,Vertex Distributors,USA Warehouse,02-03-2024,09-03-2024,18-03-2024,Air, north america,417,425.61,$497.38,177479.37,1771.53,762,2,Delayed,Late
10273,P352,Headphones,Furniture,Delta Exporters,Brazil Hub,29-02-2024,03-03-2024,15-03-2024,Air,Asia,25,88.2,$144.38,2205,404.09,806,13,Cancelled,Late
